date,price_usd,usd_to_eur,market_sentiment
2012-12-09,1309.359577372204,0.8401334097227589,positive
2012-12-10,1314.3909114694397,0.8562687706352902,neutral
2012-12-11,1311.9721285536332,0.8495123434815688,positive
2012-12-12,1304.2392190603343,0.840114709921341,neutral
2012-12-13,1302.1486432555048,0.8724092655620579,positive
2012-12-14,1309.7024422086763,0.8547643016671712,negative
2012-12-15,1314.003550919244,0.8484673944660069,neutral
2012-12-16,1312.3102902472046,0.8641520452670182,negative
2012-12-17,1310.6140017256123,0.8684181560938661,negative
2012-12-18,1309.0558264695255,0.8485465057768611,positive
2012-12-19,1319.4895663873297,0.8534739748643476,neutral
2012-12-20,1321.4492436484875,0.8401199718199706,negative
2012-12-21,1323.649451884443,0.8485280724923199,positive
2012-12-22,1328.850869154602,0.8480093744624013,positive
2012-12-23,1330.0948149497347,0.8518482703362166,positive
2012-12-24,1328.8496042206311,0.85332760478637,neutral
2012-12-25,1327.9178549752062,0.8555982844882806,neutral
2012-12-26,1327.609848678136,0.8523764265629996,positive
2012-12-27,1327.4737374955866,0.8378925737337083,neutral
2012-12-28,1331.1618852137715,0.8406153289425892,positive
2012-12-29,1331.4716146428082,0.8445359238053632,neutral
2012-12-30,1335.1848150288859,0.8471775940807676,neutral
2012-12-31,1334.8312321283431,0.8605077429047211,positive
2013-01-01,1335.2744080799234,0.8383706101314709,positive
2013-01-02,1325.333404657263,0.846425849518293,neutral
2013-01-03,1329.9650430307754,0.8595300949821405,positive
2013-01-04,1331.7474854102652,0.8470012252550339,positive
2013-01-05,1336.7875359595637,0.8546041564984282,positive
2013-01-06,1322.3562590685951,0.848604579570721,positive
2013-01-07,1332.8481325924988,0.8525678325732472,neutral
2013-01-08,1332.2001844517229,0.8477152745619045,negative
2013-01-09,1337.7910985354106,0.8566706547272835,neutral
2013-01-10,1332.641568899783,0.8345494359259357,positive
2013-01-11,1335.7554384250957,0.8463668799161145,positive
2013-01-12,1330.5383606092273,0.852965726766943,neutral
2013-01-13,1327.4695158057484,0.8553369524800619,positive
2013-01-14,1337.0896725750822,0.8649295262275383,neutral
2013-01-15,1336.1862605712656,0.8460897533313442,negative
2013-01-16,1337.3234249371642,0.8647948176186087,positive
2013-01-17,1341.723763590608,0.8434097617334033,negative
2013-01-18,1344.252173030471,0.8632864641154464,negative
2013-01-19,1345.054267556189,0.8581746712669837,positive
2013-01-20,1346.92907256852,0.8408654142036778,positive
2013-01-21,1358.9961504947114,0.8530703923725182,neutral
2013-01-22,1358.7580565095434,0.849487641644678,neutral
2013-01-23,1359.8135517431183,0.85625584593675,positive
2013-01-24,1365.1168237231564,0.8477672841156669,neutral
2013-01-25,1370.6944533879464,0.8469275377433827,negative
2013-01-26,1376.6796049157483,0.8636909458276285,negative
2013-01-27,1379.9232560258943,0.8490127910554432,positive
2013-01-28,1374.2582314622418,0.8582642232419176,neutral
2013-01-29,1382.4753891237472,0.847746485149558,positive
2013-01-30,1376.7936621586537,0.8666666325922752,negative
2013-01-31,1378.356839484849,0.843216653706645,positive
2013-02-01,1374.6354602347521,0.8438585646875282,positive
2013-02-02,1374.3647685017872,0.865245171811159,positive
2013-02-03,1376.0585805533046,0.8455505360910475,positive
2013-02-04,1377.715366630556,0.8660107430616439,negative
2013-02-05,1379.8749704017323,0.8589184057959481,positive
2013-02-06,1387.9935267470255,0.8484535029343916,positive
2013-02-07,1390.3111982545956,0.8318670652798283,neutral
2013-02-08,1389.1404150781423,0.8498068169572817,positive
2013-02-09,1394.010850919584,0.8510163005353342,neutral
2013-02-10,1400.0082033642072,0.8616721773330437,positive
2013-02-11,1393.9201642885223,0.8658844717624011,neutral
2013-02-12,1396.9571646377717,0.8431501282085625,positive
2013-02-13,1400.513028349326,0.8580118176398818,neutral
2013-02-14,1399.0752108325262,0.8576540215601335,positive
2013-02-15,1406.0037448990843,0.8607341270241045,positive
2013-02-16,1405.3034669639214,0.8549868991213554,neutral
2013-02-17,1405.9813492312792,0.8305750230903822,positive
2013-02-18,1405.1659901098599,0.8484457756747223,positive
2013-02-19,1405.2938853477672,0.8384429242508308,positive
2013-02-20,1399.8625099132912,0.8479739422708192,positive
2013-02-21,1392.7122555003198,0.8598000423613389,negative
2013-02-22,1400.7347808164445,0.8530515083587497,positive
2013-02-23,1396.549974074853,0.8614809086639743,negative
2013-02-24,1391.6430123275713,0.8534175392071354,negative
2013-02-25,1380.9260617595528,0.837016740603311,positive
2013-02-26,,0.8247915299342726,neutral
2013-02-27,1371.215804054068,0.8514880876167958,neutral
2013-02-28,1379.4758798547498,0.8478607353364883,positive
2013-03-01,1384.574965301463,0.8402305426061811,negative
2013-03-02,1381.1842135755744,0.8329937275034862,neutral
2013-03-03,1392.4963926022958,0.8426525678652729,positive
2013-03-04,1397.4552200372539,0.8480550851513522,positive
2013-03-05,1395.8810631197107,0.8566587782370639,negative
2013-03-06,1383.434034545343,0.8518863108156798,neutral
2013-03-07,1394.9387474082964,0.8660806724717273,positive
2013-03-08,1388.0408850744786,0.8396439594395461,neutral
2013-03-09,1379.8638913396942,0.8588105889205743,positive
2013-03-10,1385.0267434997422,0.8504729874312873,positive
2013-03-11,1397.2755055314387,0.8569466912411858,positive
2013-03-12,1404.2468696239912,0.8456348513673445,negative
2013-03-13,1407.1164152242532,0.8607168037389059,negative
2013-03-14,1410.1401869325796,0.8529522475834524,negative
2013-03-15,1414.457264726481,0.8432055501508224,neutral
2013-03-16,1418.301907675415,0.849879759710868,negative
2013-03-17,1419.7578647952619,0.847604441410629,negative
2013-03-18,ERROR,0.854891783506378,neutral
2013-03-19,1420.0659046755236,0.8382022325062549,neutral
2013-03-20,ERROR,0.849706482978843,neutral
2013-03-21,,0.8539530725264933,neutral
2013-03-22,ERROR,0.8503302330719303,negative
2013-03-23,1406.1362241419056,0.86346941244389,negative
2013-03-24,1401.243268606151,0.8577402277407105,neutral
2013-03-25,1395.775322020072,0.8499251920325925,negative
2013-03-26,1396.7247927758394,0.8521668909749767,positive
2013-03-27,1403.7348042075625,0.85295665551482,negative
2013-03-28,1408.3763872375741,0.8540329960416683,positive
2013-03-29,1400.5738842194583,0.8317434200433539,neutral
2013-03-30,1395.6757435366064,0.8469847370423065,neutral
2013-03-31,1400.4295994765475,0.8351556093180658,negative
2013-04-01,1395.567162508856,0.8627828094745948,neutral
2013-04-02,1394.493996758871,0.8493915047999707,negative
2013-04-03,1397.2942572539937,0.8480665905032038,negative
2013-04-04,1392.5025349796754,0.8589679733203324,negative
2013-04-05,1393.0794125104053,0.8542232479744988,negative
2013-04-06,1386.4592850358142,0.8387136548562079,positive
2013-04-07,1383.5024468160582,0.8492909463747262,positive
2013-04-08,1385.1513564867707,0.8466483302677361,neutral
2013-04-09,1377.2363878191125,0.8325546711139394,positive
2013-04-10,1379.4887615089144,0.8430972376676279,neutral
2013-04-11,1379.440572514281,0.8481645967798354,neutral
2013-04-12,1382.2530222863668,0.8488504906850816,negative
2013-04-13,1383.42259295669,0.8351776857632269,negative
2013-04-14,1390.2932951065593,0.8615166558304748,negative
2013-04-15,1390.9694176197988,0.8489789694110856,negative
2013-04-16,1388.8723899141726,0.8503755307666057,negative
2013-04-17,1389.533877429334,0.8540064163833984,negative
2013-04-18,1392.3003675745158,0.8421192374609633,positive
2013-04-19,1392.5946679261444,0.8545635597313269,neutral
2013-04-20,1392.847626382164,0.8463292535398181,neutral
2013-04-21,1389.38766794313,0.8410341445935281,negative
2013-04-22,1386.1231633553753,0.8557344749335539,positive
2013-04-23,1379.1601369963769,0.8649167385880181,negative
2013-04-24,1387.9580207123115,0.8572482937348583,positive
2013-04-25,1381.788704535355,0.8592297756514042,positive
2013-04-26,1378.3741785463756,0.844793693934377,neutral
2013-04-27,1374.8321422185295,0.8340238027083154,neutral
2013-04-28,ERROR,0.8649013752209984,positive
2013-04-29,1377.9320157117916,0.8705451488940475,neutral
2013-04-30,1384.2207260751602,0.8654280677376968,positive
2013-05-01,1380.903272953941,0.8466421406102025,positive
2013-05-02,1382.34824376506,0.8384536566127115,positive
2013-05-03,1378.221508498761,0.8393431730218043,neutral
2013-05-04,1388.9972541376283,0.8331626743238595,negative
2013-05-05,1383.1092620424806,0.8489262138158995,neutral
2013-05-06,1384.7083655936158,0.8660567795808245,negative
2013-05-07,1387.9272499982762,0.8485833736812776,neutral
2013-05-08,1390.0462454855337,0.8530232290034827,neutral
2013-05-09,1389.169807191145,0.863755969643042,negative
2013-05-10,1388.570703692478,0.845959046881676,positive
2013-05-11,1388.8397610523737,0.870355314567196,negative
2013-05-12,1388.154751044231,0.8699209440749746,positive
2013-05-13,1393.0241466282057,0.8486888866131952,positive
2013-05-14,1404.1267616361624,0.8442246573598079,neutral
2013-05-15,1401.3893027111233,0.8569723804639031,neutral
2013-05-16,1394.5902878132279,0.8465247505748114,neutral
2013-05-17,1394.1988775714717,0.8384344478293266,neutral
2013-05-18,1407.1474242597433,0.8628123865352297,neutral
2013-05-19,1403.1790514198947,0.8621644738727707,negative
2013-05-20,1411.424635447115,0.8515551160376356,negative
2013-05-21,1419.863139517497,0.8373713524627182,negative
2013-05-22,1417.145198308957,0.8377047374878261,negative
2013-05-23,1420.0401137048834,0.8510722928841915,neutral
2013-05-24,1428.2320968205263,0.8450012896549497,negative
2013-05-25,1426.3864581155888,0.8465890706785839,negative
2013-05-26,1425.418556315077,0.8602196315506,positive
2013-05-27,1422.5601517453338,0.8573317931742256,neutral
2013-05-28,1417.5363680918695,0.8637814268049762,negative
2013-05-29,1414.3399803665393,0.8400937677662274,negative
2013-05-30,1408.270279032728,0.8465680843131329,negative
2013-05-31,1408.490696374024,0.8575898169546011,neutral
2013-06-01,1404.690830218731,0.8544807834101289,negative
2013-06-02,1405.9097597776847,0.8653238038258761,positive
2013-06-03,1398.1802815466665,0.8542053670590407,neutral
2013-06-04,1399.8846827077389,0.8684810910410555,positive
2013-06-05,1404.1023275157834,0.8554001780172313,neutral
2013-06-06,1394.1836493029261,0.8606216744758866,negative
2013-06-07,1396.103932152164,0.8467648505321554,neutral
2013-06-08,1402.2922771145304,0.8501428721188399,neutral
2013-06-09,1396.2940720210745,0.8591094440383947,neutral
2013-06-10,1404.706933955263,0.8661297817059305,positive
2013-06-11,1406.8520290020933,0.8572923694931075,neutral
2013-06-12,1403.376969723301,0.8491682822806538,negative
2013-06-13,1403.1481243350127,0.8637733502952833,neutral
2013-06-14,1405.9897588976212,0.8280802134372012,neutral
2013-06-15,1406.4197858546834,0.8357776549849313,negative
2013-06-16,1409.1635658169153,0.8568163422366839,negative
2013-06-17,1404.6101978515183,0.8501410835625313,positive
2013-06-18,1405.5070019716986,0.8560551365112417,negative
2013-06-19,1398.4884294871738,0.8506440752243194,negative
2013-06-20,1397.9822991804303,0.8557094569460387,negative
2013-06-21,1393.5127609731064,0.8418559717900681,neutral
2013-06-22,1389.8851112601576,0.8557048608607969,positive
2013-06-23,1396.1155771362096,0.8599441452820759,negative
2013-06-24,1401.622127739181,0.8622055060393123,negative
2013-06-25,1404.717818343717,0.870135542946487,negative
2013-06-26,1399.306254520354,0.8524409844350238,neutral
2013-06-27,1397.77421227188,0.8527391108684718,neutral
2013-06-28,1403.889700771776,0.8347682753582615,positive
2013-06-29,1404.6482853399755,0.8446858859886157,positive
2013-06-30,1416.294933039884,0.8480691792599339,neutral
2013-07-01,1418.3115222368558,0.8605031955227636,negative
2013-07-02,1419.321767819306,0.8438899887591037,negative
2013-07-03,1417.8261854982934,0.8579634001974883,positive
2013-07-04,1418.5438900222048,0.8499837828303661,negative
2013-07-05,1417.8315408403023,0.8482283188488524,neutral
2013-07-06,1421.422084223745,0.8524889396913325,positive
2013-07-07,1426.255595807718,0.8460884362774715,neutral
2013-07-08,1422.3756485051783,0.8457096275190733,neutral
2013-07-09,1415.7694837373895,0.8329521409420988,negative
2013-07-10,1406.638456871873,0.847520457926721,neutral
2013-07-11,1409.2284135064356,0.8452003185385127,neutral
2013-07-12,1403.7615804755662,0.8448401901065092,negative
2013-07-13,1393.0471275108039,0.8541687306259004,neutral
2013-07-14,1395.0400205334586,0.8565863195279051,negative
2013-07-15,1407.5550181206227,0.8523219450464232,neutral
2013-07-16,1407.5746635629232,0.8599541519044948,negative
2013-07-17,1411.8171174351814,0.8557556192583037,negative
2013-07-18,1412.2762642279192,0.8470494381019436,positive
2013-07-19,1411.8318159619635,0.8453714371428562,neutral
2013-07-20,1416.4771983769024,0.8531282223676684,neutral
2013-07-21,1415.075825655959,0.855737671099019,positive
2013-07-22,1416.4627872263186,0.863978443070315,negative
2013-07-23,1418.1212762572986,0.861911730449401,negative
2013-07-24,1414.8308239890835,0.8445852699349283,positive
2013-07-25,1419.8410357367661,0.8489799371987273,positive
2013-07-26,1419.016236953289,0.8567101780491777,negative
2013-07-27,1415.2875111558249,0.8606799777805897,negative
2013-07-28,1418.0200603736769,0.8593896946870478,positive
2013-07-29,1413.5777204647216,0.8493612216716865,neutral
2013-07-30,1413.7686262515672,0.8374597734757148,negative
2013-07-31,1413.7730312683461,0.840010636237544,positive
2013-08-01,1419.2525090975041,0.8527263351431941,neutral
2013-08-02,1421.676000261904,0.8534222557942435,neutral
2013-08-03,1421.6008654681782,0.8390132062656561,neutral
2013-08-04,1425.7396969641795,0.8504456961088926,neutral
2013-08-05,1432.7407347092662,0.8563122435697178,positive
2013-08-06,1435.5797862410254,0.8384877334249285,negative
2013-08-07,,0.8610499720180441,neutral
2013-08-08,1429.1723681784915,0.8462246885144017,neutral
2013-08-09,1423.8967998631147,0.8625761311257665,positive
2013-08-10,1422.4206763413413,0.8446654755422409,neutral
2013-08-11,1419.423115330545,0.8397337451711582,positive
2013-08-12,1418.5382588156178,0.8454186301015828,positive
2013-08-13,1418.8715084401033,0.8490485187692268,negative
2013-08-14,1421.569972211887,0.8461152009322852,neutral
2013-08-15,1421.2674783215916,0.8478399857842689,negative
2013-08-16,1423.7499865407226,0.8533396514967618,positive
2013-08-17,1424.122358614773,0.8482882063020359,neutral
2013-08-18,1414.295025783004,0.8493388760604799,positive
2013-08-19,ERROR,0.832907736007974,positive
2013-08-20,1408.977911035302,0.8539169801601048,positive
2013-08-21,1402.9794373210964,0.8491079670230833,neutral
2013-08-22,1406.0290809710773,0.8661029298048287,positive
2013-08-23,1413.732835132796,0.8406043483274604,positive
2013-08-24,1419.8766443912825,0.8319170467150049,neutral
2013-08-25,1418.8594300366315,0.8561806849393004,negative
2013-08-26,1426.363060720881,0.85346527018313,positive
2013-08-27,1427.1563980068918,0.8399156697946886,negative
2013-08-28,1425.5209681513015,0.834702510449959,negative
2013-08-29,1422.5039548335967,0.8653739673068429,negative
2013-08-30,1421.041606401156,0.8641411039060678,negative
2013-08-31,1419.15072230845,0.8251254324129387,negative
2013-09-01,1420.0528034203276,0.845417769707435,negative
2013-09-02,1420.9056733255768,0.866641920547839,neutral
2013-09-03,1420.970903426344,0.8452393744222213,neutral
2013-09-04,1423.2055942750758,0.8450938776597334,negative
2013-09-05,1429.2088256490074,0.8471724067237063,neutral
2013-09-06,1434.006596326214,0.8387910302623184,neutral
2013-09-07,1426.6321064839644,0.8329522425577195,negative
2013-09-08,1413.9125008094547,0.8605254731073475,negative
2013-09-09,1418.6341003656512,0.8315706309375233,positive
2013-09-10,1411.849706873574,0.8524727145210875,neutral
2013-09-11,1410.7758798641107,0.8588657949275764,negative
2013-09-12,14049.753147338139,0.8354877370109884,neutral
2013-09-13,1396.0154125459137,0.8407573159740492,neutral
2013-09-14,1398.7727261869377,0.8621317918839159,neutral
2013-09-15,1402.6185019884508,0.8553289172022703,positive
2013-09-16,1399.7859499848173,0.8438271429312111,negative
2013-09-17,1386.8807385240927,0.8620224900336116,neutral
2013-09-18,1384.1995162828302,0.862065357234543,negative
2013-09-19,1386.208536309843,0.852690526930157,neutral
2013-09-20,1378.8639784659724,0.8409983977212634,negative
2013-09-21,1379.8307780648681,0.845865512965282,negative
2013-09-22,1379.8042288190031,0.8528638674395539,negative
2013-09-23,1382.7506863170086,0.848114051708525,neutral
2013-09-24,1383.3985881590793,0.8593895717823485,positive
2013-09-25,1378.5832434546717,0.8347022591989066,negative
2013-09-26,1384.616100962994,0.8350573647093376,positive
2013-09-27,1383.8734530978593,0.8518087111148243,negative
2013-09-28,1383.7869304003095,0.845084555861931,positive
2013-09-29,1379.1705906049435,0.8437295138530225,negative
2013-09-30,1377.004179348986,0.832319432808256,positive
2013-10-01,1372.6301657788515,0.8501954584479818,negative
2013-10-02,1371.8154354792346,0.8494724489199923,negative
2013-10-03,1380.423977879946,0.8565347898195174,positive
2013-10-04,1373.6144721652895,0.8506890613312097,negative
2013-10-05,1365.5966651759056,0.848673959217595,neutral
2013-10-06,1373.0025168133739,0.8617700063679034,negative
2013-10-07,1372.0058984276143,0.8368753269655145,negative
2013-10-08,1368.710534734315,0.8553638921884757,neutral
2013-10-09,1373.9600581712953,0.8332885283520465,neutral
2013-10-10,1370.9819804726108,0.8416163811999919,neutral
2013-10-11,1380.1620290403455,0.8378734286737668,positive
2013-10-12,1383.6016583970418,0.8578194253545192,neutral
2013-10-13,1381.2121013563133,0.849345897664046,positive
2013-10-14,1392.048642422641,0.8498649675540703,neutral
2013-10-15,1389.0700678076241,0.8389326701227054,positive
2013-10-16,1392.830544667671,0.8470030650406711,neutral
2013-10-17,1394.3770075697032,0.8423653469669089,neutral
2013-10-18,1400.9357140166971,0.8538345501485421,negative
2013-10-19,1408.7932700003316,0.8400890886466839,neutral
2013-10-20,1409.0032907456603,0.8632979436520507,negative
2013-10-21,1405.2862013939293,0.833244195503759,neutral
2013-10-22,1407.636062108625,0.8419348016754343,neutral
2013-10-23,1404.2974852598645,0.8667720050996609,negative
2013-10-24,1414.4144214974976,0.8456486125203796,negative
2013-10-25,1415.1470981529114,0.8368512133559558,positive
2013-10-26,1413.3704903963508,0.8521907156253766,negative
2013-10-27,1414.3438919256753,0.8452460775778545,positive
2013-10-28,1407.658260478027,0.8416412974438169,neutral
2013-10-29,1402.8501902854737,0.8390412918920128,negative
2013-10-30,1408.9022598251956,0.8776837360562594,negative
2013-10-31,1405.6677884303388,0.8474844809981587,neutral
2013-11-01,1400.483233516929,0.8307443263966712,neutral
2013-11-02,1403.2164972795654,0.8649370975900553,neutral
2013-11-03,1409.1950180528804,0.8561107090511056,neutral
2013-11-04,1412.8397846062057,0.8423353356898021,negative
2013-11-05,1417.8700230352347,0.8406688091131386,neutral
2013-11-06,1414.1360475923875,0.8567347279615822,neutral
2013-11-07,1407.0769942586783,0.8475308167251054,negative
2013-11-08,1414.6336625184558,0.830740221815549,positive
2013-11-09,1413.070263324245,0.8678723996460467,negative
2013-11-10,1411.86609824197,0.8456600953778404,positive
2013-11-11,1418.5570689512151,0.8649557173648242,neutral
2013-11-12,1421.3882189982185,0.8627843495796571,negative
2013-11-13,1423.7176578586264,0.8399899045551719,neutral
2013-11-14,1434.592669583132,0.8603318986436315,negative
2013-11-15,1431.4250784312312,0.8434855745013632,positive
2013-11-16,1436.1142790716374,0.8313329941319606,negative
2013-11-17,1436.4493446961228,0.8457540183397786,neutral
2013-11-18,1437.842306090439,0.8539763750177628,negative
2013-11-19,1445.5346482225018,0.8453726335200366,neutral
2013-11-20,1448.1238270039498,0.846929516590749,negative
2013-11-21,1450.8653073991982,0.8614356604492861,positive
2013-11-22,1456.2778440857471,0.8510649398029009,negative
2013-11-23,1454.5030804380326,0.8415670168871504,negative
2013-11-24,1450.3570321013376,0.8570203032366732,negative
2013-11-25,1445.1829861312324,0.8519767556695425,negative
2013-11-26,1435.4012031843524,0.8247839519853796,positive
2013-11-27,1445.732238834054,0.8542835291377144,neutral
2013-11-28,1440.2661970054455,0.853918287077161,negative
2013-11-29,1439.2099288875168,0.8502012112958086,negative
2013-11-30,1437.8758623880722,0.8589170058106957,negative
2013-12-01,1439.4628958771177,0.843276064156735,positive
2013-12-02,ERROR,0.853364997888209,neutral
2013-12-03,1447.9439493816128,0.8343304062883264,neutral
2013-12-04,1445.078562188768,0.8540709038339883,negative
2013-12-05,1444.292953619836,0.8695305969553989,negative
2013-12-06,1445.7558533722777,0.8400514364753245,neutral
2013-12-07,1444.5623977413597,0.8424019786801222,negative
2013-12-08,1452.6491256214597,0.8428998455710844,negative
2013-12-09,1455.154000379651,0.851299982258016,negative
2013-12-10,1458.8783893099,0.8393696372714627,positive
2013-12-11,1462.2427956532372,0.8542124737869098,positive
2013-12-12,1468.160164940664,0.8584683994546917,neutral
2013-12-13,1469.1152727341823,0.8553434721345379,positive
2013-12-14,1462.681112994403,0.8323158457436193,positive
2013-12-15,1464.7295527531662,0.859951676651586,neutral
2013-12-16,1461.5227682842071,0.8593736741425367,positive
2013-12-17,1458.9296848754584,0.858301613723463,neutral
2013-12-18,1461.9115049692339,0.8537284224865582,negative
2013-12-19,1468.152920326402,0.8522018931420513,neutral
2013-12-20,1468.3092782100823,0.860323893981264,neutral
2013-12-21,1469.903443273077,0.8692351348760345,neutral
2013-12-22,1478.4645179962533,0.8404695953663515,negative
2013-12-23,1479.7182838936963,0.8607812539579477,negative
2013-12-24,1492.776699464598,0.8491378290199254,negative
2013-12-25,1495.654247692756,0.848703269479714,neutral
2013-12-26,1486.9004338969767,0.8346346930961795,neutral
2013-12-27,1490.7171420024995,0.847152105904846,neutral
2013-12-28,1492.6729339269134,0.8400273504203158,neutral
2013-12-29,1499.171697697327,0.8453614557049405,neutral
2013-12-30,1502.587604453677,0.8390181361622184,neutral
2013-12-31,1501.9453245337581,0.8455109161268699,neutral
2014-01-01,1495.873833352311,0.8459388964297659,positive
2014-01-02,1494.8787170658811,0.850967549184388,negative
2014-01-03,1490.6761147948346,0.8338525013770867,positive
2014-01-04,1487.8234975458108,0.8355448185225467,negative
2014-01-05,1490.816389567914,0.8536191427073052,neutral
2014-01-06,1499.215912089671,0.8420256188292989,positive
2014-01-07,1501.2392697387859,0.8607452979022993,neutral
2014-01-08,1495.30985442861,0.8522526972201504,positive
2014-01-09,1497.5828677697107,0.8560676215020641,positive
2014-01-10,1503.616025202939,0.8641069232042089,neutral
2014-01-11,1500.6171106813422,0.8469028918819342,positive
2014-01-12,1499.9970248479774,0.8442551329458372,positive
2014-01-13,1500.1204658216234,0.8587170258559881,negative
2014-01-14,1496.2459742562123,0.8550951356392968,neutral
2014-01-15,1499.5373764254316,0.848126696901787,neutral
2014-01-16,1498.9826356823926,0.8639145796695594,positive
2014-01-17,1501.1302979019279,0.8478775569016007,neutral
2014-01-18,1496.7428370129173,0.8503277363755578,negative
2014-01-19,1494.6055455113003,0.8502122265083426,negative
2014-01-20,1498.2674523004391,0.8406540610510153,neutral
2014-01-21,1496.4532865399804,0.8507758538948639,neutral
2014-01-22,1505.1381057961473,0.8639676017739849,negative
2014-01-23,1503.1899248680743,0.8544496831537617,neutral
2014-01-24,1504.3633484968339,0.8503106342639893,positive
2014-01-25,1509.0763026561992,0.8483823271883433,neutral
2014-01-26,1502.034473991534,0.8533086702840635,positive
2014-01-27,1493.2804299316301,0.8574976662848919,negative
2014-01-28,1485.7021483587796,0.8560923883088976,neutral
2014-01-29,1492.0650688759156,0.8466813513817801,negative
2014-01-30,1489.3557781464533,0.8532478159411011,neutral
2014-01-31,1502.1967745747947,0.8547993974114828,positive
2014-02-01,1499.4255365815077,0.8399280501247302,neutral
2014-02-02,1500.398293097493,0.8516823054118369,negative
2014-02-03,1508.1588428603322,0.8283869611369764,positive
2014-02-04,1518.2393073011278,0.8548253370982118,neutral
2014-02-05,1528.5968251843099,0.8566034305456268,negative
2014-02-06,1534.6886563372755,0.8574754612578646,negative
2014-02-07,1539.858968966333,0.8460495314783043,neutral
2014-02-08,1542.8716037123388,0.8530904683502403,negative
2014-02-09,1546.8134090931721,0.8642395384554117,positive
2014-02-10,1544.1074805115293,0.8641376964829126,neutral
2014-02-11,1540.0664860944178,0.8497082730077343,positive
2014-02-12,1540.099613807363,0.8513931963072956,negative
2014-02-13,1539.2986906947385,0.8611091114473443,negative
2014-02-14,1537.082550448102,0.8349919798473783,negative
2014-02-15,1540.6144876853855,0.8467692425732297,positive
2014-02-16,1545.4410137282382,0.8633557045553676,negative
2014-02-17,1545.9330481596974,0.8597520054168476,neutral
2014-02-18,1553.3706985649737,0.8536926377764991,neutral
2014-02-19,1547.7122529943063,0.8349416759466938,negative
2014-02-20,1546.7939556979077,0.8495008976695884,neutral
2014-02-21,1543.2598440948937,0.8441008460375007,positive
2014-02-22,1533.9771610095281,0.8533103890281721,positive
2014-02-23,1533.6137575803148,0.8419065331520512,negative
2014-02-24,1533.0550200383982,0.8397427660502539,neutral
2014-02-25,1540.672268754609,0.8293513472231636,neutral
2014-02-26,1543.8763271773828,0.862218046849767,negative
2014-02-27,1538.8053930557369,0.8460022948855694,positive
2014-02-28,1548.1258558874079,0.8515714578370254,negative
2014-03-01,1554.2810243650347,0.8499776188352581,neutral
2014-03-02,1557.2415128823777,0.8393256606703949,neutral
2014-03-03,1556.1590923881286,0.837409350885518,negative
2014-03-04,1551.411896204511,0.8399468487400277,positive
2014-03-05,1549.600862324156,0.8427683156117061,positive
2014-03-06,1555.0946054226768,0.853666062470138,negative
2014-03-07,1564.5675369523499,0.8420428233647939,neutral
2014-03-08,1572.3337545937106,0.8674649063159462,positive
2014-03-09,1569.9395074847794,0.8602715103589315,negative
2014-03-10,1564.3914203183344,0.858083595496657,neutral
2014-03-11,1565.1458515528902,0.8488034109752685,positive
2014-03-12,1556.353654725076,0.8651428073572048,positive
2014-03-13,1558.0194932959998,0.8478199436887888,negative
2014-03-14,1557.3314803645067,0.8496873858584575,neutral
2014-03-15,1555.0512978551653,0.8516997453974927,positive
2014-03-16,1547.1277825188313,0.8570182304054335,negative
2014-03-17,1549.74578305168,0.8563690807900298,positive
2014-03-18,1547.1322788533703,0.845248747215554,neutral
2014-03-19,1541.3326946748189,0.8446700628057404,positive
2014-03-20,1527.0213836084108,0.8563990295715208,neutral
2014-03-21,1526.9338090831575,0.8571523658389123,positive
2014-03-22,1535.8450670665063,0.8460664887517713,positive
2014-03-23,1544.2013631392456,0.8341281193032154,negative
2014-03-24,1541.9658818563144,0.8479268390399175,positive
2014-03-25,1539.0048215545053,0.8562352579882586,neutral
2014-03-26,1541.3986928348804,0.8680541684641978,negative
2014-03-27,1536.456765638939,0.8380204203765934,neutral
2014-03-28,1538.0157251380365,0.8457342874716942,neutral
2014-03-29,1541.89612652996,0.8461059643847462,negative
2014-03-30,1548.0807926493812,0.863558053394315,neutral
2014-03-31,1547.6300222669815,0.8496505849954137,positive
2014-04-01,1546.6616535160967,0.8409267344062773,negative
2014-04-02,1542.3217405823139,0.8555869528292182,positive
2014-04-03,1538.2373388121146,0.8459536147995905,positive
2014-04-04,1537.1549443526071,0.8377561272664205,neutral
2014-04-05,1539.041771886688,0.8410722669272385,neutral
2014-04-06,1543.6596950178541,0.8673404195442261,positive
2014-04-07,1539.6938002644524,0.8538420922164947,negative
2014-04-08,1547.2072431092502,0.8510776005545254,positive
2014-04-09,1545.9016251040373,0.8475010626418795,positive
2014-04-10,ERROR,0.852921488421188,neutral
2014-04-11,1542.158730236556,0.8528023594600249,neutral
2014-04-12,1530.0875289351914,0.8529216882820733,positive
2014-04-13,1534.5577559169965,0.8511484509027775,positive
2014-04-14,1538.2919754024588,0.8586879833830555,neutral
2014-04-15,15369.353376168676,0.8502310434600073,positive
2014-04-16,1537.320291202992,0.8402206116444736,neutral
2014-04-17,1539.9499872915126,0.8438757710909913,positive
2014-04-18,1532.18725800708,0.8302098130651029,negative
2014-04-19,1529.5919946203483,0.8702681711604239,negative
2014-04-20,1533.6133180184574,0.8586275459195268,positive
2014-04-21,1527.3918709026111,0.8416992950487077,neutral
2014-04-22,1528.9096605634443,0.847181551506029,positive
2014-04-23,1522.1767515403274,0.8436312352579356,positive
